,day,x,y,z
0,79625,-4.03426050696,-4.32886094917,0.109096348847
1,79626,-4.01264891163,-4.33035729956,0.109016467005
2,79627,-3.99110332532,-4.33155038251,0.108936383626
3,79628,-3.96962902671,-4.33244155282,0.108856098842
4,79629,-3.94823126829,-4.33303226184,0.108775612784
5,79630,-3.92691527453,-4.33332405697,0.108694925585
6,79631,-3.90568623997,-4.33331858102,0.108614037377
7,79632,-3.88454932739,-4.33301757165,0.108532948292
8,79633,-3.86350966595,-4.33242286066,0.108451658465
9,79634,-3.84257234942,-4.33153637336,0.108370168028
10,79635,-3.82174243436,-4.33036012775,0.108288477114
11,79636,-3.80102493831,-4.32889623381,0.10820658586
12,79637,-3.78042483805,-4.32714689267,0.108124494398
13,79638,-3.75994706784,-4.32511439581,0.108042202863
14,79639,-3.73959651772,-4.32280112406,0.107959711391
15,79640,-3.71937803175,-4.32020954679,0.107877020117
16,79641,-3.69929640637,-4.31734222091,0.107794129178
17,79642,-3.67935638872,-4.31420178989,0.107711038709
18,79643,-3.65956267501,-4.31079098273,0.107627748847
19,79644,-3.63991990889,-4.30711261289,0.107544259728
20,79645,-3.62043267985,-4.30316957723,0.107460571491
21,79646,-3.60110552168,-4.29896485486,0.107376684272
22,79647,-3.58194291094,-4.29450150598,0.10729259821
23,79648,-3.56294926541,-4.28978267072,0.107208313442
24,79649,-3.54412894265,-4.28481156792,0.107123830109
25,79650,-3.52548623847,-4.27959149385,0.107039148347
26,79651,-3.50702538558,-4.27412582097,0.106954268297
27,79652,-3.48875055219,-4.26841799663,0.106869190099
28,79653,-3.47066584058,-4.26247154172,0.106783913892
29,79654,-3.45277528583,-4.25629004933,0.106698439817
30,79655,-3.43508285444,-4.24987718335,0.106612768014
31,79656,-3.41759244318,-4.2432366771,0.106526898625
32,79657,-3.40030787769,-4.23637233186,0.106440831791
33,79658,-3.38323291138,-4.22928801547,0.106354567654
34,79659,-3.36637122429,-4.22198766077,0.106268106355
35,79660,-3.34972642178,-4.2144752642,0.106181448037
36,79661,-3.33330203363,-4.20675488424,0.106094592844
37,79662,-3.3171015128,-4.19883063987,0.106007540917
38,79663,-3.30112823449,-4.19070670904,0.105920292401
39,79664,-3.28538549508,-4.18238732708,0.105832847438
40,79665,-3.26987651122,-4.17387678512,0.105745206175
41,79666,-3.25460441883,-4.16517942848,0.105657368754
42,79667,-3.23957227227,-4.15629965509,0.105569335321
43,79668,-3.2247830434,-4.14724191378,0.105481106021
44,79669,-3.21023962085,-4.13801070274,0.105392681
45,79670,-3.19594480914,-4.12861056775,0.105304060402
46,79671,-3.18190132799,-4.11904610063,0.105215244376
47,79672,-3.16811181158,-4.10932193746,0.105126233066
48,79673,-3.15457880785,-4.09944275694,0.10503702662
49,79674,-3.14130477791,-4.0894132787,0.104947625186
50,79675,-3.12829209537,-4.07923826159,0.10485802891
51,79676,-3.11554304584,-4.06892250193,0.104768237941
52,79677,-3.1030598263,-4.0584708319,0.104678252427
53,79678,-3.0908445447,-4.04788811768,0.104588072517
54,79679,-3.07889921946,-4.03717925781,0.104497698359
55,79680,-3.06722577899,-4.02634918146,0.104407130104
56,79681,-3.05582606144,-4.01540284666,0.1043163679
57,79682,-3.04470181416,-4.00434523864,0.104225411897
58,79683,-3.03385469355,-3.99318136799,0.104134262246
59,79684,-3.02328626469,-3.98191626901,0.104042919098
60,79685,-3.01299800111,-3.97055499795,0.103951382604
61,79686,-3.00299128458,-3.95910263128,0.103859652914
62,79687,-2.99326740493,-3.94756426398,0.103767730182
63,79688,-2.98382755993,-3.93594500778,0.103675614558
64,79689,-2.97467285512,-3.92424998943,0.103583306195
65,79690,-2.96580430382,-3.91248434908,0.103490805246
66,79691,-2.95722282705,-3.90065323843,0.103398111864
67,79692,-2.94892925349,-3.88876181913,0.103305226203
68,79693,-2.94092431957,-3.87681526104,0.103212148416
69,79694,-2.93320866947,-3.86481874053,0.103118878657
70,79695,-2.92578285525,-3.85277743881,0.103025417081
71,79696,-2.91864733695,-3.84069654028,0.102931763843
72,79697,-2.91180248278,-3.82858123081,0.102837919098
73,79698,-2.90524856922,-3.81643669615,0.102743883
74,79699,-2.89898578136,-3.80426812021,0.102649655707
75,79700,-2.89301421301,-3.7920806835,0.102555237374
76,79701,-2.88733386711,-3.77987956145,0.102460628159
77,79702,-2.8819446559,-3.76766992286,0.102365828216
78,79703,-2.87684640136,-3.75545692822,0.102270837705
79,79704,-2.87203883553,-3.74324572822,0.102175656782
80,79705,-2.86752160088,-3.73104146212,0.102080285606
81,79706,-2.86329425076,-3.71884925619,0.101984724334
82,79707,-2.85935624983,-3.70667422221,0.101888973126
