,day,x,y,z
0,79625,-9.23218550417,-0.527153499203,0.367231694196
1,79626,-9.21541574985,-0.525542263012,0.367284769862
2,79627,-9.1987192225,-0.523634029725,0.367337820705
3,79628,-9.18210119296,-0.521430164773,0.367390846723
4,79629,-9.16556690582,-0.518932130134,0.367443847914
5,79630,-9.1491215777,-0.516141483799,0.367496824275
6,79631,-9.13277039522,-0.513059879194,0.367549775803
7,79632,-9.11651851325,-0.509689064559,0.367602702496
8,79633,-9.10037105305,-0.50603088229,0.367655604352
9,79634,-9.08433310042,-0.502087268247,0.367708481368
10,79635,-9.06840970399,-0.497860251019,0.367761333541
11,79636,-9.05260587331,-0.493351951146,0.367814160869
12,79637,-9.03692657721,-0.488564580317,0.367866963349
13,79638,-9.02137674195,-0.483500440515,0.36791974098
14,79639,-9.00596124955,-0.478161923138,0.367972493758
15,79640,-8.99068493606,-0.472551508075,0.368025221681
16,79641,-8.97555258986,-0.466671762753,0.368077924746
17,79642,-8.96056895009,-0.460525341147,0.368130602952
18,79643,-8.94573870484,-0.454114982754,0.368183256295
19,79644,-8.93106648971,-0.447443511535,0.368235884773
20,79645,-8.91655688612,-0.440513834822,0.368288488383
21,79646,-8.90221441973,-0.433328942202,0.368341067124
22,79647,-8.88804355899,-0.425891904345,0.368393620992
23,79648,-8.87404871354,-0.418205871842,0.368446149985
24,79649,-8.86023423279,-0.410274073966,0.368498654101
25,79650,-8.84660440442,-0.402099817441,0.368551133336
26,79651,-8.83316345295,-0.393686485163,0.36860358769
27,79652,-8.8199155384,-0.385037534896,0.368656017159
28,79653,-8.80686475483,-0.376156497948,0.36870842174
29,79654,-8.79401512912,-0.367046977806,0.368760801432
30,79655,-8.78137061958,-0.357712648773,0.368813156231
31,79656,-8.76893511467,-0.348157254543,0.368865486135
32,79657,-8.75671243182,-0.338384606785,0.368917791143
33,79658,-8.74470631618,-0.328398583689,0.368970071251
34,79659,-8.73292043945,-0.318203128484,0.369022326457
35,79660,-8.72135839876,-0.307802247958,0.369074556758
36,79661,-8.71002371553,-0.297200010931,0.369126762153
37,79662,-8.69891983441,-0.286400546724,0.369178942638
38,79663,-8.68805012227,-0.275408043607,0.369231098211
39,79664,-8.67741786714,-0.264226747233,0.369283228869
40,79665,-8.66702627728,-0.252860959039,0.369335334611
41,79666,-8.65687848025,-0.241315034653,0.369387415434
42,79667,-8.64697752201,-0.229593382281,0.369439471335
43,79668,-8.63732636602,-0.217700461061,0.369491502312
44,79669,-8.62792789249,-0.205640779427,0.369543508362
45,79670,-8.6187848975,-0.193418893459,0.369595489484
46,79671,-8.60990009231,-0.181039405201,0.369647445674
47,79672,-8.60127610266,-0.168506960994,0.36969937693
48,79673,-8.59291546801,-0.155826249781,0.36975128325
49,79674,-8.58482064096,-0.143002001422,0.369803164631
50,79675,-8.57699398665,-0.130038984975,0.36985502107
51,79676,-8.56943778213,-0.116942007003,0.369906852567
52,79677,-8.5621542159,-0.103715909842,0.369958659118
53,79678,-8.55514538733,-0.090365569891,0.370010440719
54,79679,-8.54841330629,-0.076895895881,0.370062197371
55,79680,-8.54195989264,-0.063311827151,0.370113929069
56,79681,-8.5357869759,-0.04961833191,0.370165635811
57,79682,-8.52989629486,-0.035820405512,0.370217317595
58,79683,-8.52428949731,-0.02192306872,0.370268974419
59,79684,-8.51896813967,-0.007931365975,0.37032060628
60,79685,-8.51393368686,0.006149636348,0.370372213175
61,79686,-8.50918751198,0.020314851652,0.370423795103
62,79687,-8.50473089621,0.034559174862,0.370475352061
63,79688,-8.50056502862,0.048877484139,0.370526884047
64,79689,-8.49669100607,0.063264642616,0.370578391057
65,79690,-8.49310983317,0.077715500096,0.37062987309
66,79691,-8.48982242221,0.092224894777,0.370681330143
67,79692,-8.48682959314,0.106787654952,0.370732762214
68,79693,-8.48413207365,0.121398600712,0.370784169301
69,79694,-8.48173049914,0.13605254563,0.370835551401
70,79695,-8.47962541292,0.150744298451,0.370886908512
71,79696,-8.47781726621,0.165468664764,0.37093824063
72,79697,-8.47630641844,0.18022044866,0.370989547755
73,79698,-8.47509313727,0.194994454405,0.371040829884
74,79699,-8.47417759894,0.209785488064,0.371092087013
75,79700,-8.47355988845,0.224588359149,0.371143319142
76,79701,-8.47323999984,0.239397882237,0.371194526267
77,79702,-8.47321783653,0.254208878573,0.371245708386
78,79703,-8.47349321158,0.269016177679,0.371296865496
79,79704,-8.47406584814,0.283814618931,0.371347997596
80,79705,-8.47493537977,0.298599053127,0.371399104683
81,79706,-8.4761013509,0.313364344047,0.371450186755
82,79707,-8.47756321723,0.32810537,0.371501243809
83,79708,-8.47932034625,0.342817025333,0.371552275843
84,79709,-8.48137201766,0.357494221961,0.371603282854
85,79710,-8.483717424,0.372131890852,0.37165426484
86,79711,-8.48635567109,0.386724983508,0.371705221799
87,79712,-8.48928577864,0.401268473428,0.371756153729
88,79713,-8.49250668087,0.415757357554,0.371807060626
89,79714,-8.49601722706,0.430186657694,0.37185794249
90,79715,-8.49981618227,0.444551421944,0.371908799316
91,79716,-8.50390222791,0.458846726066,0.371959631104
92,79717,-8.50827396247,0.473067674878,0.37201043785
93,79718,-8.51292990228,0.487209403597,0.372061219553
94,79719,-8.51786848209,0.501267079184,0.37211197621
95,79720,-8.52308805595,0.515235901662,0.372162707818
96,79721,-8.52858689789,0.529111105415,0.372213414376
97,79722,-8.53436320273,0.542887960467,0.372264095881
98,79723,-8.5404150869,0.556561773749,0.37231475233
99,79724,-8.54674058919,0.570127890327,0.372365383722
100,79725,-8.55333767167,0.583581694643,0.372415990054
101,79726,-8.56020422047,0.596918611696,0.372466571323
102,79727,-8.56733804671,0.610134108244,0.372517127528
103,79728,-8.57473688731,0.623223693945,0.372567658666
104,79729,-8.58239840594,0.636182922517,0.372618164734
105,79730,-8.59032019394,0.649007392847,0.372668645731
106,79731,-8.59849977123,0.661692750093,0.372719101654
107,79732,-8.60693458721,0.674234686772,0.3727695325
108,79733,-8.61562202178,0.686628943807,0.372819938268
109,79734,-8.62455938629,0.698871311578,0.372870318956
110,79735,-8.6337439245,0.710957630931,0.37292067456
111,79736,-8.64317281358,0.722883794183,0.372971005078
112,79737,-8.65284316513,0.734645746093,0.373021310509
113,79738,-8.66275202614,0.746239484825,0.373071590849
114,79739,-8.67289638009,0.757661062879,0.373121846097
115,79740,-8.68327314795,0.768906588006,0.373172076251
116,79741,-8.6938791892,0.779972224109,0.373222281307
117,79742,-8.7047113029,0.790854192113,0.373272461264
118,79743,-8.7157662288,0.801548770814,0.373322616119
119,79744,-8.72704064831,0.812052297729,0.373372745871
120,79745,-8.73853118568,0.822361169888,0.373422850516
121,79746,-8.75023440906,0.83247184464,0.373472930053
122,79747,-8.7621468315,0.842380840432,0.373522984479
123,79748,-8.77426491218,0.852084737543,0.373573013792
124,79749,-8.78658505746,0.861580178833,0.37362301799
125,79750,-8.79910362203,0.870863870449,0.37367299707
126,79751,-8.81181690992,0.879932582519,0.37372295103
127,79752,-8.82472117576,0.88878314983,0.373772879868
128,79753,-8.83781262585,0.897412472474,0.373822783581
129,79754,-8.85108741925,0.90581751649,0.373872662168
130,79755,-8.86454166903,0.913995314474,0.373922515626
131,79756,-8.8781714433,0.92194296618,0.373972343952
132,79757,-8.89197276642,0.92965763909,0.374022147145
133,79758,-8.90594162015,0.937136568983,0.374071925202
134,79759,-8.92007394477,0.944377060462,0.374121678121
135,79760,-8.93436564026,0.95137648748,0.3741714059
136,79761,-8.9488125675,0.958132293848,0.374221108536
137,79762,-8.96341054935,0.964641993707,0.374270786027
138,79763,-8.97815537186,0.970903172001,0.374320438372
139,79764,-8.99304278546,0.976913484927,0.374370065567
140,79765,-9.00806850608,0.982670660355,0.37441966761
141,79766,-9.02322821638,0.988172498249,0.374469244499
142,79767,-9.03851756685,0.993416871049,0.374518796232
143,79768,-9.05393217703,0.998401724066,0.374568322807
144,79769,-9.0694676367,1.00312507582,0.374617824221
145,79770,-9.085119507,1.00758501841,0.374667300473
146,79771,-9.10088332168,1.01177971778,0.374716751559
147,79772,-9.1167545882,1.01570741412,0.374766177478
148,79773,-9.13272878894,1.01936642207,0.374815578228
149,79774,-9.1488013824,1.02275513103,0.374864953805
150,79775,-9.16496780437,1.02587200543,0.374914304209
151,79776,-9.18122346905,1.02871558494,0.374963629437
152,79777,-9.19756377029,1.03128448474,0.375012929485
153,79778,-9.21398408276,1.03357739568,0.375062204354
154,79779,-9.23047976309,1.03559308449,0.375111454039
155,79780,-9.24704615108,1.03733039399,0.375160678539
156,79781,-9.26367857084,1.03878824318,0.375209877851
157,79782,-9.28037233203,1.03996562748,0.375259051975
158,79783,-9.29712273091,1.04086161877,0.375308200906
159,79784,-9.31392505166,1.04147536556,0.375357324643
160,79785,-9.33077456743,1.04180609308,0.375406423184
161,79786,-9.34766654154,1.04185310335,0.375455496527
162,79787,-9.36459622873,1.04161577526,0.375504544668
163,79788,-9.38155887616,1.04109356464,0.375553567607
164,79789,-9.39854972473,1.04028600426,0.375602565341
165,79790,-9.41556401016,1.03919270389,0.375651537868
166,79791,-9.43259696417,1.0378133503,0.375700485185
167,79792,-9.4496438156,1.03614770727,0.37574940729
168,79793,-9.46669979166,1.03419561553,0.375798304182
169,79794,-9.48376011897,1.03195699276,0.375847175857
170,79795,-9.50082002479,1.02943183358,0.375896022314
171,79796,-9.51787473814,1.02662020939,0.375944843551
172,79797,-9.53491949094,1.02352226841,0.375993639565
173,79798,-9.55194951917,1.02013823546,0.376042410354
174,79799,-9.568960064,1.01646841202,0.376091155916
175,79800,-9.58594637295,1.01251317594,0.376139876249
176,79801,-9.602903701,1.00827298145,0.37618857135
177,79802,-9.61982731172,1.00374835893,0.376237241218
178,79803,-9.63671247842,0.998939914805,0.37628588585
179,79804,-9.65355448532,0.99384833131,0.376334505244
180,79805,-9.67034862858,0.988474366373,0.376383099398
181,79806,-9.68709021749,0.982818853371,0.37643166831
182,79807,-9.70377457558,0.97688270093,0.376480211977
183,79808,-9.72039704172,0.970666892712,0.376528730398
184,79809,-9.73695297126,0.964172487139,0.37657722357
185,79810,-9.75343773711,0.95740061719,0.376625691491
186,79811,-9.76984673087,0.950352490071,0.376674134158
187,79812,-9.78617536396,0.943029386996,0.376722551571
188,79813,-9.80241906865,0.935432662868,0.376770943726
189,79814,-9.81857329921,0.927563745948,0.376819310621
190,79815,-9.834633533,0.91942413756,0.376867652254
191,79816,-9.85059527156,0.911015411763,0.376915968624
192,79817,-9.86645404168,0.902339214982,0.376964259728
193,79818,-9.88220539651,0.893397265657,0.377012525563
194,79819,-9.89784491661,0.884191353866,0.377060766128
195,79820,-9.91336821109,0.874723340927,0.377108981421
196,79821,-9.92877091856,0.864995159014,0.377157171438
197,79822,-9.94404870837,0.855008810723,0.377205336179
198,79823,-9.95919728151,0.844766368658,0.377253475641
199,79824,-9.97421237178,0.834269974967,0.377301589822
200,79825,-9.98908974681,0.823521840909,0.37734967872
201,79826,-10.0038252091,0.812524246367,0.377397742332
202,79827,-10.018414597,0.801279539359,0.377445780657
203,79828,-10.0328537861,0.789790135558,0.377493793693
204,79829,-10.0471386897,0.778058517764,0.377541781436
205,79830,-10.0612652603,0.76608723538,0.377589743886
206,79831,-10.0752294905,0.75387890388,0.37763768104
207,79832,-10.0890274139,0.741436204242,0.377685592895
