,X,Y,day
0,0.718433595696,0.0,79534
1,0.718147721415,0.0203337980942,79535
2,0.717290330695,0.0406514141855,79536
3,0.715862119701,0.060936679933,79537
4,0.713864248001,0.0811734543059,79538
5,0.711298337519,0.101345637203,79539
6,0.708166471057,0.121437183031,79540
7,0.704471190413,0.141432114226,79541
8,0.700215494068,0.161314534702,79542
9,0.695402834476,0.181068643224,79543
10,0.690037114936,0.200678746672,79544
11,0.68412268606,0.220129273207,79545
12,0.677664341844,0.239404785301,79546
13,0.670667315342,0.258489992636,79547
14,0.663137273947,0.277369764854,79548
15,0.655080314292,0.296029144141,79549
16,0.646502956771,0.314453357637,79550
17,0.637412139686,0.332627829659,79551
18,0.627815213034,0.350538193728,79552
19,0.617719931936,0.368170304376,79553
20,0.607134449713,0.385510248748,79554
21,0.596067310627,0.402544357952,79555
22,0.584527442289,0.419259218184,79556
23,0.572524147743,0.435641681587,79557
24,0.560067097233,0.451678876856,79558
25,0.547166319675,0.467358219565,79559
26,0.533832193825,0.482667422219,79560
27,0.520075439173,0.497594504012,79561
28,0.505907106553,0.512127800289,79562
29,0.4913385685,0.526255971704,79563
30,0.476381509352,0.539968013067,79564
31,0.461047915106,0.553253261865,79565
32,0.445350063054,0.566101406469,79566
33,0.429300511193,0.578502494,79567
34,0.412912087431,0.590446937862,79568
35,0.396197878602,0.601925524937,79569
36,0.37917121929,0.612929422424,79570
37,0.361845680488,0.62345018434,79571
38,0.344235058094,0.633479757654,79572
39,0.326353361261,0.64301048808,79573
40,0.308214800611,0.652035125491,79574
41,0.28983377632,0.660546828988,79575
42,0.271224866102,0.66853917159,79576
43,0.252402813082,0.676006144574,79577
44,0.233382513581,0.682942161431,79578
45,0.214179004832,0.68934206147,79579
46,0.194807452627,0.695201113042,79580
47,0.175283138901,0.700515016406,79581
48,0.15562144929,0.70527990622,79582
49,0.135837860645,0.709492353674,79583
50,0.115947928532,0.713149368247,79584
51,0.0959672747188,0.716248399111,79585
52,0.0759115746672,0.718787336168,79586
53,0.0557965450364,0.720764510729,79587
54,0.0356379312081,0.722178695836,79588
55,0.0154514948449,0.72302910623,79589
56,-0.00474699850778,0.723315397967,79590
57,-0.0249417917671,0.723037667692,79591
58,-0.0451171485963,0.722196451561,79592
59,-0.0652573656156,0.72079272383,79593
60,-0.085346784533,0.718827895105,79594
61,-0.105369804184,0.716303810264,79595
62,-0.125310892475,0.71322274605,79596
63,-0.145154598215,0.709587408342,79597
64,-0.164885562839,0.705400929111,79598
65,-0.184488532001,0.700666863065,79599
66,-0.203948367042,0.695389183987,79600
67,-0.223250056316,0.689572280772,79601
68,-0.24237872637,0.683220953171,79602
69,-0.261319652976,0.676340407242,79603
70,-0.280058271997,0.668936250524,79604
71,-0.298580190093,0.661014486931,79605
72,-0.316871195254,0.65258151137,79606
73,-0.334917267151,0.643644104104,79607
74,-0.352704587308,0.634209424848,79608
75,-0.370219549082,0.624285006619,79609
76,-0.387448767451,0.613878749335,79610
77,-0.404379088598,0.602998913177,79611
78,-0.420997599296,0.591654111722,79612
79,-0.43729163608,0.579853304841,79613
80,-0.453248794209,0.567605791388,79614
81,-0.468856936405,0.554921201664,79615
82,-0.484104201377,0.541809489687,79616
83,-0.498979012116,0.52828092525,79617
84,-0.51347008396,0.514346085796,79618
85,-0.527566432432,0.500015848097,79619
86,-0.541257380834,0.485301379761,79620
87,-0.554532567613,0.470214130561,79621
88,-0.567381953474,0.454765823594,79622
89,-0.579795828262,0.438968446285,79623
90,-0.591764817582,0.422834241237,79624
91,-0.603279889188,0.406375696925,79625
92,-0.614332359103,0.389605538259,79626
93,-0.624913897499,0.372536717005,79627
94,-0.635016534313,0.355182402081,79628
95,-0.644632664613,0.33755596973,79629
96,-0.6537550537,0.319670993574,79630
97,-0.662376841954,0.301541234564,79631
98,-0.67049154941,0.283180630821,79632
99,-0.678093080085,0.264603287384,79633
100,-0.685175726025,0.245823465861,79634
101,-0.691734171097,0.226855574003,79635
102,-0.697763494513,0.20771415519,79636
103,-0.70325917408,0.188413877851,79637
104,-0.708217089193,0.168969524811,79638
105,-0.712633523546,0.149395982584,79639
106,-0.716505167583,0.129708230603,79640
107,-0.719829120673,0.109921330403,79641
108,-0.722602893021,0.0900504147678,79642
109,-0.724824407296,0.0701106768251,79643
110,-0.726491999997,0.050117359123,79644
111,-0.727604422544,0.0300857426727,79645
112,-0.728160842096,0.0100311359741,79646
113,-0.728160842096,-0.0100311359741,79647
114,-0.727604422544,-0.0300857426727,79648
115,-0.726491999997,-0.050117359123,79649
116,-0.724824407296,-0.0701106768251,79650
117,-0.722602893021,-0.0900504147678,79651
118,-0.719829120673,-0.109921330403,79652
119,-0.716505167583,-0.129708230603,79653
120,-0.712633523546,-0.149395982584,79654
121,-0.708217089193,-0.168969524811,79655
122,-0.70325917408,-0.188413877851,79656
123,-0.697763494513,-0.20771415519,79657
124,-0.691734171097,-0.226855574003,79658
125,-0.685175726025,-0.245823465861,79659
126,-0.678093080085,-0.264603287384,79660
127,-0.67049154941,-0.283180630821,79661
128,-0.662376841954,-0.301541234564,79662
129,-0.6537550537,-0.319670993574,79663
130,-0.644632664613,-0.33755596973,79664
131,-0.635016534313,-0.355182402081,79665
132,-0.624913897499,-0.372536717005,79666
133,-0.614332359103,-0.389605538259,79667
134,-0.603279889188,-0.406375696925,79668
135,-0.591764817582,-0.422834241237,79669
136,-0.579795828262,-0.438968446285,79670
137,-0.567381953474,-0.454765823594,79671
138,-0.554532567613,-0.470214130561,79672
139,-0.541257380834,-0.485301379761,79673
