,day,x,y,z
91,79716,1.30636434921,0.888596119599,-0.0108106827801
92,79717,1.28419122476,0.914355217367,-0.00964766182038
93,79718,1.26148156274,0.939527199463,-0.00847705934574
94,79719,1.23825113642,0.964100226987,-0.00729979177971
95,79720,1.21451600307,0.988062895271,-0.00611678178819
96,79721,1.19029249189,1.01140424133,-0.0049289575461
97,79722,1.16559719184,1.03411375102,-0.00373725199753
98,79723,1.14044693919,1.05618136577,-0.00254260210788
99,79724,1.11485880487,1.07759748905,-0.00134594811045
100,79725,1.08885008166,1.09835299247,-0.000148232746745
101,79726,1.06243827118,1.11843922139,0.00104959949778
102,79727,1.03564107064,1.13784800034,0.00224660316259
103,79728,1.00847635952,1.15657163793,0.00344183258448
104,79729,0.980962186049,1.17460293141,0.00463434267289
105,79730,0.953116753552,1.19193517084,0.00582318968744
106,79731,0.924958406656,1.20856214287,0.007007432017
107,79732,0.8965056174,1.2244781341,0.00818613095943
108,79733,0.867776971221,1.23967793403,0.00935835150133
109,79734,0.838791152858,1.25415683763,0.0105231630971
110,79735,0.809566932173,1.26791064744,0.0116796404463
111,79736,0.780123149911,1.28093567534,0.0128268642687
112,79737,0.750478703397,1.29322874377,0.0139639220765
113,79738,0.720652532202,1.30478718662,0.0150899089425
114,79739,0.690663603778,1.31560884972,0.0162039282635
115,79740,0.660530899081,1.32569209078,0.0173050925187
116,79741,0.630273398197,1.33503577901,0.0183925240211
117,79742,0.599910065982,1.34363929427,0.0194653556634
118,79743,0.569459837727,1.3515025258,0.0205227316537
119,79744,0.538941604872,1.35862587051,0.0215638082456
120,79745,0.508374200774,1.36501023084,0.0225877544567
121,79746,0.477776386542,1.37065701222,0.0235937527779
122,79747,0.447166836963,1.37556812008,0.024580999872
123,79748,0.416564126515,1.37974595645,0.0255487072605
124,79749,0.385986715513,1.38319341613,0.0264961019981
125,79750,0.355452936356,1.38591388246,0.0274224273342
126,79751,0.324980979927,1.38791122269,0.0283269433606
127,79752,0.294588882153,1.38918978288,0.0292089276452
128,79753,0.26429451071,1.38975438253,0.0300676758495
129,79754,0.234115551928,1.38961030864,0.030902502332
130,79755,0.204069497877,1.38876330953,0.0317127407333
131,79756,0.174173633658,1.38721958822,0.0324977445456
132,79757,0.144445024922,1.38498579539,0.0332568876638
133,79758,0.114900505601,1.38206902208,0.0339895649186
134,79759,0.085556665903,1.37847679193,0.0346951925908
