,day,x,y,z
45,79670,-0.447169472626,-1.43224318614,0.012461713074
46,79671,-0.429386440794,-1.42758142348,0.0120351887995
47,79672,-0.411769514015,-1.42269765723,0.0116077697579
48,79673,-0.394321681027,-1.41759567524,0.0111794858725
49,79674,-0.377045852018,-1.41227930704,0.0107503672544
50,79675,-0.35994485809,-1.40675242231,0.0103204442013
51,79676,-0.343021450705,-1.40101892916,0.009889747198
52,79677,-0.326278301222,-1.39508277253,0.00945830691577
53,79678,-0.309718000441,-1.3889479325,0.00902615421225
54,79679,-0.293343058157,-1.38261842265,0.00859332013088
55,79680,-0.277155902831,-1.3760982884,0.00815983590067
56,79681,-0.261158881216,-1.36939160539,0.00772573293562
57,79682,-0.245354258054,-1.36250247779,0.00729104283433
58,79683,-0.229744215811,-1.35543503662,0.00685579737964
59,79684,-0.214330854404,-1.34819343812,0.00642002853795
60,79685,-0.19911619107,-1.34078186213,0.00598376845876
61,79686,-0.184102160132,-1.33320451039,0.00554704947369
62,79687,-0.169290612894,-1.32546560489,0.00510990409661
63,79688,-0.154683317539,-1.31756938627,0.00467236502216
64,79689,-0.140281959076,-1.30952011217,0.00423446512566
65,79690,-0.126088139272,-1.30132205558,0.00379623746166
66,79691,-0.112103376697,-1.29297950322,0.00335771526396
67,79692,-0.098329106732,-1.28449675394,0.00291893194411
68,79693,-0.084766681637,-1.27587811708,0.00247992109085
69,79694,-0.07141737068,-1.26712791096,0.00204071646891
70,79695,-0.058282360195,-1.25825046114,0.00160135201844
71,79696,-0.045362753845,-1.24925009898,0.00116186185356
72,79697,-0.03265957272,-1.24013115999,0.000722280261619
73,79698,-0.020173755634,-1.23089798232,0.000282641701668
74,79699,-0.007906159299,-1.22155490516,-0.000157019196157
75,79700,0.004142441309,-1.21210626728,-0.000596667632403
76,79701,0.015971352703,-1.20255640542,-0.00103626863912
77,79702,0.027579962516,-1.19290965289,-0.00147578708157
78,79703,0.038967739142,-1.18317033797,-0.00191518765938
79,79704,0.050134231341,-1.17334278254,-0.00235443490804
80,79705,0.061079067828,-1.16343130051,-0.00279349320027
81,79706,0.071801956808,-1.15344019646,-0.00323232674783
82,79707,0.082302685513,-1.14337376418,-0.00367089960288
83,79708,0.092581119715,-1.13323628522,-0.00410917565968
84,79709,0.102637203181,-1.12303202757,-0.0045471186564
85,79710,0.11247095715,-1.1127652442,-0.0049846921768
