,X,Y,day
0,4.9502843052,0.0,77141
1,4.95027826358,0.00791936554409,77142
2,4.95026013874,0.0158387117577,77143
3,4.95022993074,0.0237580193103,77144
4,4.95018763964,0.0316772688716,77145
5,4.95013326559,0.0395964411116,77146
6,4.95006680871,0.0475155167003,77147
7,4.94998826921,0.0554344763083,77148
8,4.9498976473,0.0633533006065,77149
9,4.94979494324,0.0712719702663,77150
10,4.9496801573,0.0791904659596,77151
11,4.94955328982,0.0871087683589,77152
12,4.94941434114,0.0950268581375,77153
13,4.94926331167,0.102944715969,77154
14,4.9491002018,0.110862322529,77155
15,4.94892501202,0.118779658492,77156
16,4.94873774279,0.126696704536,77157
17,4.94853839466,0.134613441337,77158
18,4.94832696817,0.142529849575,77159
19,4.94810346391,0.15044590993,77160
20,4.94786788252,0.158361603081,77161
21,4.94762022464,0.166276909713,77162
22,4.94736049098,0.174191810508,77163
23,4.94708868225,0.182106286152,77164
24,4.94680479923,0.190020317331,77165
25,4.94650884269,0.197933884734,77166
26,4.94620081347,0.20584696905,77167
27,4.94588071243,0.213759550971,77168
28,4.94554854047,0.22167161119,77169
29,4.94520429851,0.229583130402,77170
30,4.94484798751,0.237494089304,77171
31,4.94447960848,0.245404468596,77172
32,4.94409916243,0.253314248977,77173
33,4.94370665044,0.261223411152,77174
34,4.9433020736,0.269131935825,77175
35,4.94288543305,0.277039803704,77176
36,4.94245672994,0.284946995498,77177
37,4.94201596547,0.292853491921,77178
38,4.94156314089,0.300759273686,77179
39,4.94109825744,0.308664321511,77180
40,4.94062131644,0.316568616114,77181
41,4.94013231921,0.32447213822,77182
42,4.93963126712,0.332374868551,77183
43,4.93911816157,0.340276787838,77184
44,4.93859300399,0.348177876809,77185
45,4.93805579586,0.356078116198,77186
46,4.93750653867,0.363977486743,77187
47,4.93694523396,0.371875969182,77188
48,4.9363718833,0.379773544258,77189
49,4.93578648828,0.387670192717,77190
50,4.93518905055,0.395565895308,77191
51,4.93457957177,0.403460632784,77192
52,4.93395805364,0.4113543859,77193
53,4.93332449791,0.419247135416,77194
54,4.93267890633,0.427138862094,77195
55,4.93202128073,0.4350295467,77196
56,4.93135162292,0.442919170005,77197
57,4.93066993478,0.450807712782,77198
58,4.92997621823,0.458695155809,77199
59,4.92927047518,0.466581479867,77200
60,4.92855270762,0.47446666574,77201
61,4.92782291755,0.48235069422,77202
62,4.927081107,0.490233546097,77203
63,4.92632727805,0.498115202171,77204
64,4.92556143281,0.505995643243,77205
65,4.92478357341,0.513874850117,77206
66,4.92399370202,0.521752803606,77207
67,4.92319182085,0.529629484522,77208
68,4.92237793214,0.537504873685,77209
69,4.92155203816,0.545378951919,77210
70,4.92071414121,0.553251700051,77211
71,4.91986424364,0.561123098914,77212
72,4.91900234781,0.568993129346,77213
73,4.91812845614,0.576861772189,77214
74,4.91724257106,0.584729008289,77215
75,4.91634469504,0.5925948185,77216
76,4.91543483059,0.600459183677,77217
77,4.91451298026,0.608322084683,77218
78,4.9135791466,0.616183502385,77219
79,4.91263333223,0.624043417655,77220
80,4.91167553978,0.631901811371,77221
81,4.91070577194,0.639758664416,77222
82,4.9097240314,0.647613957678,77223
83,4.9087303209,0.65546767205,77224
84,4.90772464321,0.663319788433,77225
85,4.90670700115,0.67117028773,77226
86,4.90567739754,0.679019150852,77227
87,4.90463583527,0.686866358715,77228
88,4.90358231723,0.694711892242,77229
89,4.90251684636,0.702555732359,77230
90,4.90143942563,0.710397860001,77231
91,4.90035005806,0.718238256108,77232
92,4.89924874667,0.726076901625,77233
93,4.89813549454,0.733913777503,77234
94,4.89701030477,0.741748864702,77235
95,4.8958731805,0.749582144184,77236
96,4.89472412489,0.757413596922,77237
97,4.89356314115,0.765243203891,77238
98,4.89239023252,0.773070946074,77239
99,4.89120540227,0.780896804463,77240
100,4.89000865369,0.788720760052,77241
101,4.88879999012,0.796542793846,77242
102,4.88757941494,0.804362886854,77243
103,4.88634693153,0.812181020092,77244
104,4.88510254334,0.819997174585,77245
105,4.88384625383,0.827811331361,77246
106,4.8825780665,0.835623471458,77247
107,4.88129798488,0.843433575921,77248
108,4.88000601254,0.851241625801,77249
109,4.87870215308,0.859047602156,77250
110,4.87738641013,0.866851486052,77251
111,4.87605878735,0.874653258562,77252
112,4.87471928844,0.882452900766,77253
113,4.87336791713,0.890250393752,77254
114,4.87200467717,0.898045718616,77255
115,4.87062957238,0.905838856459,77256
116,4.86924260657,0.913629788393,77257
117,4.8678437836,0.921418495535,77258
118,4.86643310737,0.929204959011,77259
119,4.86501058181,0.936989159956,77260
120,4.86357621086,0.944771079509,77261
121,4.86212999853,0.952550698821,77262
122,4.86067194884,0.96032799905,77263
123,4.85920206584,0.968102961359,77264
124,4.85772035362,0.975875566924,77265
125,4.85622681631,0.983645796926,77266
126,4.85472145805,0.991413632554,77267
127,4.85320428304,0.999179055008,77268
128,4.8516752955,1.00694204549,77269
129,4.85013449967,1.01470258523,77270
130,4.84858189984,1.02246065543,77271
131,4.84701750032,1.03021623734,77272
132,4.84544130548,1.03796931219,77273
133,4.84385331968,1.04571986123,77274
134,4.84225354734,1.05346786573,77275
135,4.8406419929,1.06121330694,77276
136,4.83901866085,1.06895616616,77277
137,4.8373835557,1.07669642465,77278
138,4.83573668199,1.08443406371,77279
139,4.83407804429,1.09216906465,77280
140,4.83240764721,1.09990140879,77281
141,4.8307254954,1.10763107743,77282
142,4.82903159352,1.11535805192,77283
143,4.82732594628,1.12308231359,77284
144,4.82560855841,1.13080384379,77285
145,4.82387943469,1.13852262388,77286
