0,100.0,0.0
1,99.9980260856,0.628314396556
2,99.9921044204,1.25660398834
3,99.9822352381,1.88484397154
4,99.9684189283,2.51300954433
5,99.9506560366,3.14107590781
6,99.9289472641,3.76901826699
7,99.9032934678,4.39681183179
8,99.8736956606,5.02443181798
9,99.8401550109,5.6518534482
10,99.8026728428,6.27905195293
11,99.7612506361,6.90600257144
12,99.7158900261,7.53268055279
13,99.6665928034,8.15906115682
14,99.6133609143,8.78511965507
15,99.5561964603,9.41083133185
16,99.4951016981,10.0361714851
17,99.4300790397,10.6611154275
18,99.361131052,11.2856384873
19,99.288260457,11.9097160095
20,99.2114701314,12.5333233564
21,99.130763107,13.1564359092
22,99.0461425697,13.7790290685
23,98.9576118603,14.4010782552
24,98.8651744738,15.0225589121
25,98.7688340595,15.643446504
26,98.6685944208,16.2637165195
27,98.5644595149,16.8833444713
28,98.4564334529,17.5023058975
29,98.3445204995,18.1205763627
30,98.2287250729,18.7381314586
31,98.1090517443,19.3549468051
32,97.9855052384,19.9709980514
33,97.8580904325,20.586260877
34,97.7268123568,21.2007109922
35,97.5916761939,21.8143241397
36,97.4526872787,22.4270760949
37,97.3098510982,23.0389426677
38,97.1631732915,23.6498997024
39,97.012659649,24.2599230795
40,96.8583161129,24.8689887165
41,96.7001487762,25.4770725683
42,96.5381638833,26.084150629
43,96.372367829,26.690198932
44,96.2027671586,27.2951935517
45,96.0293685677,27.8991106039
46,95.8521789017,28.501926247
47,95.6712051559,29.1036166828
48,95.4864544747,29.7041581577
49,95.2979341517,30.3035269633
50,95.1056516295,30.9016994375
51,94.909614499,31.4986519655
52,94.7098304995,32.0943609807
53,94.506307518,32.6888029655
54,94.2990535893,33.2819544523
55,94.0880768954,33.8737920245
56,93.8733857654,34.4642923175
57,93.6549886748,35.0534320191
58,93.4328942457,35.6411878713
59,93.2071112458,36.2275366705
60,92.9776485888,36.8124552685
61,92.7445153335,37.3959205738
62,92.5077206834,37.9779095522
63,92.267273987,38.5583992277
64,92.0231847366,39.1373666837
65,91.7754625684,39.7147890635
66,91.5241172621,40.2906435714
67,91.2691587404,40.8649074736
68,91.0105970685,41.4375580993
69,90.7484424541,42.0085728412
70,90.4827052466,42.5779291565
71,90.2133959368,43.1456045681
72,89.9405251566,43.7115766651
73,89.6641036785,44.2758231039
74,89.3841424151,44.838321609
75,89.1006524188,45.399049974
76,88.8136448814,45.9579860621
77,88.5231311332,46.5151078077
78,88.2291226435,47.0703932165
79,87.9316310191,47.6238203668
80,87.6306680044,48.1753674102
81,87.326245481,48.7250125725
82,87.018375467,49.2727341548
83,86.7070701164,49.8185105339
84,86.3923417193,50.3623201636
85,86.0742027004,50.904141575
86,85.7526656194,51.4439533782
87,85.4277431699,51.9817342621
88,85.0994481795,52.5174629961
89,84.7677936085,53.0511184307
90,84.4327925502,53.5826794979
91,84.0944582298,54.1121252127
92,83.7528040042,54.6394346734
93,83.4078433613,55.1645870628
94,83.0595899196,55.6875616488
95,82.7080574275,56.2083377852
96,82.3532597628,56.7268949127
97,81.9952109325,57.2432125595
98,81.6339250717,57.7572703422
99,81.2694164433,58.2690479669
100,80.9016994375,58.7785252292
101,80.5307885711,59.2856820161
102,80.1566984871,59.7904983058
103,79.7794439539,60.2929541689
104,79.3990398648,60.7930297695
105,79.0155012376,61.2907053653
106,78.6288432137,61.785961309
107,78.2390810577,62.2787780488
108,77.8462301567,62.7691361291
109,77.4503060199,63.2570161913
110,77.0513242776,63.7423989749
111,76.6493006809,64.2252653177
112,76.2442511011,64.7055961569
113,75.8361915289,65.1833725301
114,75.4251380736,65.6585755753
115,75.011106963,66.1311865324
116,74.5941145424,66.6011867434
117,74.1741772739,67.0685576537
118,73.7513117358,67.5332808121
119,73.3255346223,67.9953378722
120,72.8968627421,68.4547105929
121,72.4653130187,68.9113808387
122,72.0309024888,69.3653305813
123,71.5936483022,69.8165418993
124,71.1535677209,70.2649969799
125,70.7106781187,70.7106781187
126,70.2649969799,71.1535677209
127,69.8165418993,71.5936483022
128,69.3653305813,72.0309024888
129,68.9113808387,72.4653130187
130,68.4547105929,72.8968627421
131,67.9953378722,73.3255346223
132,67.5332808121,73.7513117358
133,67.0685576537,74.1741772739
134,66.6011867434,74.5941145424
135,66.1311865324,75.011106963
136,65.6585755753,75.4251380736
137,65.1833725301,75.8361915289
138,64.7055961569,76.2442511011
139,64.2252653177,76.6493006809
140,63.7423989749,77.0513242776
141,63.2570161913,77.4503060199
142,62.7691361291,77.8462301567
143,62.2787780488,78.2390810577
144,61.785961309,78.6288432137
145,61.2907053653,79.0155012376
146,60.7930297695,79.3990398648
147,60.2929541689,79.7794439539
148,59.7904983058,80.1566984871
149,59.2856820161,80.5307885711
150,58.7785252292,80.9016994375
151,58.2690479669,81.2694164433
152,57.7572703422,81.6339250717
153,57.2432125595,81.9952109325
154,56.7268949127,82.3532597628
155,56.2083377852,82.7080574275
156,55.6875616488,83.0595899196
157,55.1645870628,83.4078433613
158,54.6394346734,83.7528040042
159,54.1121252127,84.0944582298
160,53.5826794979,84.4327925502
161,53.0511184307,84.7677936085
162,52.5174629961,85.0994481795
163,51.9817342621,85.4277431699
164,51.4439533782,85.7526656194
165,50.904141575,86.0742027004
166,50.3623201636,86.3923417193
167,49.8185105339,86.7070701164
168,49.2727341548,87.018375467
169,48.7250125725,87.326245481
170,48.1753674102,87.6306680044
171,47.6238203668,87.9316310191
172,47.0703932165,88.2291226435
173,46.5151078077,88.5231311332
174,45.9579860621,88.8136448814
175,45.399049974,89.1006524188
176,44.838321609,89.3841424151
177,44.2758231039,89.6641036785
178,43.7115766651,89.9405251566
179,43.1456045681,90.2133959368
180,42.5779291565,90.4827052466
181,42.0085728412,90.7484424541
182,41.4375580993,91.0105970685
183,40.8649074736,91.2691587404
184,40.2906435714,91.5241172621
185,39.7147890635,91.7754625684
186,39.1373666837,92.0231847366
187,38.5583992277,92.267273987
188,37.9779095522,92.5077206834
189,37.3959205738,92.7445153335
190,36.8124552685,92.9776485888
191,36.2275366705,93.2071112458
192,35.6411878713,93.4328942457
193,35.0534320191,93.6549886748
194,34.4642923175,93.8733857654
195,33.8737920245,94.0880768954
196,33.2819544523,94.2990535893
197,32.6888029655,94.506307518
198,32.0943609807,94.7098304995
199,31.4986519655,94.909614499
200,30.9016994375,95.1056516295
201,30.3035269633,95.2979341517
202,29.7041581577,95.4864544747
203,29.1036166828,95.6712051559
204,28.501926247,95.8521789017
205,27.8991106039,96.0293685677
206,27.2951935517,96.2027671586
207,26.690198932,96.372367829
208,26.084150629,96.5381638833
209,25.4770725683,96.7001487762
210,24.8689887165,96.8583161129
211,24.2599230795,97.012659649
212,23.6498997024,97.1631732915
213,23.0389426677,97.3098510982
214,22.4270760949,97.4526872787
215,21.8143241397,97.5916761939
216,21.2007109922,97.7268123568
217,20.586260877,97.8580904325
218,19.9709980514,97.9855052384
219,19.3549468051,98.1090517443
220,18.7381314586,98.2287250729
221,18.1205763627,98.3445204995
222,17.5023058975,98.4564334529
223,16.8833444713,98.5644595149
224,16.2637165195,98.6685944208
225,15.643446504,98.7688340595
226,15.0225589121,98.8651744738
227,14.4010782552,98.9576118603
228,13.7790290685,99.0461425697
229,13.1564359092,99.130763107
230,12.5333233564,99.2114701314
231,11.9097160095,99.288260457
232,11.2856384873,99.361131052
233,10.6611154275,99.4300790397
234,10.0361714851,99.4951016981
235,9.41083133185,99.5561964603
236,8.78511965507,99.6133609143
237,8.15906115682,99.6665928034
238,7.53268055279,99.7158900261
239,6.90600257144,99.7612506361
240,6.27905195293,99.8026728428
241,5.6518534482,99.8401550109
242,5.02443181798,99.8736956606
243,4.39681183179,99.9032934678
244,3.76901826699,99.9289472641
245,3.14107590781,99.9506560366
