12.0,0.0
11.9997626558,0.0754731997928
11.9990506327,0.150943414065
11.9978639587,0.226407657414
11.996202681,0.301862944673
11.994066865,0.377306291029
11.9914565954,0.452734712145
11.9883719755,0.528145224269
11.9848131271,0.60353484436
11.9807801911,0.678900590206
11.9762733271,0.754239480534
11.9712927133,0.829548535137
11.9658385467,0.904824774989
11.9599110431,0.980065222358
11.953510437,1.05526690093
11.9466369815,1.13042683593
11.9392909486,1.20554205423
11.9314726288,1.28060958446
11.9231823314,1.35562645715
11.9144203844,1.43058970483
11.9051871343,1.50549636216
11.8954829465,1.58034346603
11.8853082046,1.65512805567
11.8746633114,1.72984717282
11.8635486878,1.80449786177
11.8519647734,1.87907716954
11.8399120267,1.95358214598
11.8273909242,2.02800984386
11.8144019613,2.10235731902
11.8009456518,2.17662163047
11.7870225281,2.25079984051
11.7726331408,2.32488901484
11.7577780592,2.3988862227
11.742457871,2.47278853694
11.726673182,2.54659303419
11.7104246168,2.62029679494
11.6937128181,2.69389690365
11.676538447,2.76739044891
11.6589021827,2.8407745235
11.6408047231,2.91404622454
11.6222467839,2.9872026536
11.6032290993,3.0602409168
11.5837524216,3.13315812495
11.5638175211,3.20595139361
11.5434251866,3.2786178433
11.5225762245,3.35115459951
11.5012714598,3.42355879289
11.4795117351,3.49582755931
11.4572979111,3.56795804001
11.4346308667,3.6399473817
11.4115114985,3.71179273667
11.3879407209,3.78349126291
11.3639194665,3.85504012421
11.3394486854,3.92643649029
11.3145293455,3.9976775369
11.2891624328,4.06876044594
11.2633489505,4.13968240554
11.2370899199,4.21044061022
11.2103863796,4.28103226097
11.183239386,4.35145456538
11.155650013,4.42170473772
11.1276193519,4.49177999909
11.0991485114,4.56167757748
11.070238618,4.63139470794
11.0408908151,4.70092863264
11.0111062637,4.77027660101
10.9808861419,4.83943586981
10.9502316453,4.90840370329
10.9191439864,4.97717737326
10.8876243949,5.04575415923
10.8556741177,5.11413134847
10.8232944187,5.18230623616
10.7904865788,5.25027612548
10.7572518956,5.31803832773
10.7235916839,5.38559016241
10.6895072752,5.45292895734
10.6550000178,5.52005204878
10.6200712767,5.58695678153
10.5847224335,5.653640509
10.5489548867,5.72010059336
10.5127700511,5.78633440562
10.4761693579,5.85233932576
10.4391542552,5.91811274279
10.401726207,5.98365205489
10.363886694,6.0489546695
10.325637213,6.11401800341
10.286979277,6.17883948289
10.2479144152,6.24341654378
10.2084441729,6.30774663158
10.1685701116,6.37182720155
10.1282938084,6.43565571885
10.0876168566,6.49922965858
10.0465408653,6.56254650592
10.0050674593,6.62560375624
9.96319827927,6.68839891514
9.92093498137,6.75092949862
9.87827923746,6.81319303314
9.83523273487,6.8751870557
9.79179717641,6.936909114
9.74797428029,6.99835676648
9.70376578001,7.05952758241
9.65917342434,7.12041914205
9.61419897725,7.18102903669
9.56884421781,7.24135486876
9.52311094012,7.30139425193
9.47700095328,7.3611448112
9.43051608128,7.42060418299
9.38365816294,7.47977001526
9.33642905182,7.53863996755
9.2888306162,7.59721171112
9.24086473893,7.65548292904
9.19253331743,7.71345131624
9.14383826355,7.77111457965
9.09478150355,7.82847043826
9.04536497797,7.88551662323
8.99559064162,7.94225087796
8.94546046342,7.99867095819
8.8949764264,8.05477463209
8.84414052757,8.11055968035
8.79295477787,8.16602389626
8.74142120207,8.22116508581
8.68954183869,8.27598106774
8.63731873997,8.33046967369
8.58475397169,8.38462874823
8.53184961318,8.43845614897
8.47860775721,8.49194974664
8.42503050987,8.54510742517
8.37111999055,8.59792708179
8.3168783318,8.6504066271
8.26230767927,8.70254398512
8.20741019165,8.75433709347
8.15218804052,8.80578390332
8.09664341034,8.85688237959
8.04077849829,8.90763050095
7.98459551426,8.95802625994
7.92809668068,9.00806766303
7.87128423251,9.05775273073
7.81416041709,9.10707949762
7.7567274941,9.15604601246
7.69898773543,9.20465033827
7.6409434251,9.25289055238
7.58259685921,9.30076474656
7.52395034578,9.348271027
7.46500620472,9.3954075145
7.4057667677,9.44217234446
7.34623437808,9.48856366698
7.2864113908,9.53457964695
7.2263001723,9.58021846409
7.16590310043,9.62547831306
7.10522256433,9.67035740349
7.04426096437,9.71485396009
6.98302071202,9.75896622268
6.92150422979,9.80269244631
6.8597139511,9.84603090129
6.79765232022,9.88897987324
6.73532179215,9.93153766323
6.67272483251,9.97370258779
6.60986391747,10.015472979
6.54674153365,10.0568471845
6.48336017799,10.0978235676
6.41972235771,10.1384005075
6.35583059015,10.178576399
6.29168740269,10.2183496528
6.22729533267,10.2577186957
6.16265692726,10.2966819703
6.09777474341,10.3352379353
6.03265134766,10.3733850655
5.96728931614,10.411121852
5.9016912344,10.448446802
5.83585969731,10.485358439
5.769797309,10.5218553028
5.70350668273,10.5579359498
5.63699044078,10.5935989527
5.57025121435,10.6288429008
5.50329164348,10.6636663998
5.4361143769,10.6980680724
5.36872207197,10.7320465576
5.30111739456,10.7656005113
5.23330301893,10.7987286063
5.16528162763,10.831429532
5.09705591141,10.863701995
5.0286285691,10.8955447186
