,X,Y,day
0,4.94990484,0.0,77141
1,4.949898790036445,0.007926048372505948,77142
2,4.949880640162739,0.015852077369975858,77143
3,4.949850390429755,0.023778067617441896,77144
4,4.949808040922288,0.03170399974007265,77145
5,4.949753591759048,0.039629854363241325,77146
6,4.949687043092655,0.04755561211259391,77147
7,4.94960839510965,0.05548125361411746,77148
8,4.949517648030488,0.0634067594942082,77149
9,4.949414802109535,0.07133211037973981,77150
10,4.949299857635067,0.07925728689813155,77151
11,4.949172814929276,0.08718226967741649,77152
12,4.9490336743482555,0.09510703934630968,77153
13,4.948882436282013,0.10303157653427623,77154
14,4.94871910115446,0.11095586187159977,77155
15,4.9485436694234055,0.11887987598945027,77156
16,4.948356141580565,0.1268035995199524,77157
17,4.948156518151549,0.13472701309625365,77158
18,4.94794479969587,0.14265009735259254,77159
19,4.947720986806925,0.15057283292436652,77160
20,4.947485080112009,0.15849520044820048,77161
21,4.947237080272301,0.16641718056201457,77162
22,4.946976987982861,0.1743387539050923,77163
23,4.946704803972637,0.18225990111814896,77164
24,4.946420529004448,0.1901806028433994,77165
25,4.946124163874989,0.19810083972462614,77166
26,4.945815709414826,0.2060205924072477,77167
27,4.945495166488386,0.21393984153838644,77168
28,4.945162535993961,0.22185856776693663,77169
29,4.9448178188637,0.22977675174363232,77170
30,4.944461016063604,0.2376943741211159,77171
31,4.944092128593519,0.2456114155540055,77172
32,4.943711157487138,0.25352785669896327,77173
33,4.9433181038119915,0.26144367821476366,77174
34,4.942912968669437,0.26935886076236054,77175
35,4.9424957531946685,0.27727338500495613,77176
36,4.942066458556693,0.2851872316080681,77177
37,4.941625085958341,0.2931003812395982,77178
38,4.941171636636247,0.3010128145698996,77179
39,4.940706111860854,0.30892451227184514,77180
40,4.940228512936403,0.3168354550208951,77181
41,4.939738841200926,0.3247456234951648,77182
42,4.939237098026237,0.3326549983754928,77183
43,4.938723284817935,0.3405635603455084,77184
44,4.9381974030153835,0.3484712900916997,77185
45,4.93765945409172,0.3563781683034814,77186
46,4.937109439553829,0.36428417567326216,77187
47,4.936547360942354,0.3721892928965122,77188
48,4.935973219831678,0.38009350067183234,77189
49,4.935387017829918,0.38799677970101987,77190
50,4.934788756578923,0.39589911068913736,77191
51,4.934178437754255,0.4038004743445802,77192
52,4.933556063065192,0.4117008513791434,77193
53,4.932921634254715,0.4196002225080906,77194
54,4.932275153099494,0.4274985684502199,77195
55,4.931616621409893,0.43539586992793305,77196
56,4.930946041029949,0.44329210766730204,77197
57,4.930263413837367,0.4511872623981371,77198
58,4.9295687417435134,0.45908131485405285,77199
59,4.928862026693399,0.4669742457725376,77200
60,4.928143270665684,0.47486603589502,77201
61,4.927412475672651,0.48275666596693584,77202
62,4.926669643760207,0.49064611673779585,77203
63,4.925914777007874,0.49853436896125347,77204
64,4.925147877528766,0.5064214033951716,77205
65,4.924368947469596,0.5143072008016898,77206
66,4.923577989010656,0.522191741947292,77207
67,4.922775004365805,0.5300750076028732,77208
68,4.921959995782462,0.5379569785438069,77209
69,4.921132965541596,0.5458376355500123,77210
70,4.920293915957713,0.5537169594060214,77211
71,4.919442849378842,0.5615949309010455,77212
72,4.918579768186531,0.5694715308290434,77213
73,4.917704674795829,0.5773467399887878,77214
74,4.916817571655276,0.5852205391839316,77215
75,4.915918461246891,0.5930929092230756,77216
76,4.9150073460861625,0.6009638309198355,77217
77,4.914084228722034,0.6088332850929088,77218
78,4.9131491117368915,0.6167012525661408,77219
79,4.912201997746551,0.6245677141685921,77220
80,4.911242889400249,0.6324326507346064,77221
81,4.910271789380623,0.640296043103874,77222
82,4.909288700403705,0.6481578721215021,77223
83,4.908293625218908,0.6560181186380797,77224
84,4.907286566609008,0.6638767635097438,77225
85,4.906267527390131,0.6717337875982471,77226
86,4.905236510411748,0.6795891717710244,77227
87,4.904193518556649,0.6874428969012575,77228
88,4.9031385547409405,0.6952949438679441,77229
89,4.90207162191402,0.7031452935559626,77230
90,4.900992723058571,0.7109939268561383,77231
91,4.8999018611905445,0.7188408246653111,77232
92,4.898799039359145,0.7266859678864007,77233
93,4.89768426064682,0.7345293374284733,77234
94,4.896557528169231,0.7423709142068067,77235
95,4.89541884507526,0.7502106791429582,77236
96,4.894268214546975,0.7580486131648302,77237
97,4.893105639799626,0.7658846972067351,77238
98,4.891931124081625,0.7737189122094624,77239
99,4.890744670674533,0.7815512391203453,77240
100,4.889546282893038,0.7893816588933245,77241
101,4.8883359640849475,0.7972101524890158,77242
102,4.887113717631169,0.8050367008747764,77243
103,4.885879546945691,0.8128612850247686,77244
104,4.884633455475566,0.8206838859200272,77245
105,4.883375446700904,0.8285044845485249,77246
106,4.8821055241348414,0.8363230619052375,77247
107,4.880823691323534,0.8441395989922106,77248
108,4.879529951846136,0.8519540768186228,77249
109,4.878224309314784,0.8597664764008539,77250
110,4.87690676737458,0.8675767787625492,77251
111,4.87557732970357,0.8753849649346841,77252
112,4.874236000012735,0.8831910159556311,77253
113,4.872882782045961,0.8909949128712233,77254
114,4.871517679580033,0.8987966367348215,77255
115,4.87014069642461,0.9065961686073779,77256
116,4.868751836422205,0.9143934895575019,77257
117,4.867351103448174,0.9221885806615249,77258
118,4.865938501410689,0.9299814230035656,77259
119,4.864514034250727,0.9377719976755955,77260
120,4.863077705942045,0.9455602857775018,77261
121,4.861629520491164,0.9533462684171552,77262
122,4.860169481937346,0.9611299267104718,77263
123,4.858697594352584,0.9689112417814802,77264
124,4.857213861841573,0.9766901947623853,77265
125,4.85571828854169,0.9844667667936312,77266
